id,relevance
1,1.7659247368790185
4,1.8572036385168111
5,2.251623907325888
6,2.43978452017293
7,2.2544363843943067
8,2.181905820680672
10,2.6309773805199863
11,2.5569437927893683
12,2.0501098448660313
13,2.781069272480701
14,2.5983467953809725
15,2.3321493994490248
19,2.4119395153146863
22,2.8160147686148296
24,2.354663699319378
25,2.2528850920774817
26,1.9014438936460383
28,2.566355526300399
29,2.1933831937479438
30,2.15251146669404
31,2.7415000894952266
32,2.5997960153143924
33,2.1919009815140975
36,2.3761160774220804
39,2.2654802758650763
40,2.5880081218065984
41,2.3058300499572666
42,2.5876736250894106
43,2.6583601278060627
44,2.2777785342035934
45,2.4498818627523655
46,2.5466039082411904
47,2.1798900944029223
49,2.406760491575872
50,2.5089980297761687
52,2.471326703211464
53,2.3456148193884196
54,2.377708293636691
55,2.549146965805701
56,2.7792538648739353
57,2.314614982783149
58,2.365071989663663
59,2.4281489789703437
60,1.950392882234472
61,2.4965960703532084
62,2.4770100080662187
63,2.554740356970687
64,2.6161206146267113
66,2.7164043970224134
67,2.3918422964006276
68,1.8962442380328866
70,2.030721058455161
71,2.392510904556623
72,2.088703610361322
73,1.994391776312854
74,2.1139014255158046
76,2.0914997434607536
77,2.2090552161857437
78,1.8138454282060945
79,1.8905140807709309
80,2.0647178946408964
82,2.4462222073294138
83,2.4470683858603155
84,1.8595411674507916
86,2.2382717276592383
87,2.3347211508038854
89,2.272381066840635
91,2.181673686176862
93,1.8032584905659752
94,2.197445598506261
95,2.1257715770427956
96,2.1031398631285207
97,2.190381869223392
98,2.2297032043083758
99,1.8468179422616524
100,2.7550921176500816
102,2.2350375366077464
103,2.0858583473496113
104,2.0968391981539654
107,2.6151543811964486
108,2.1405368176312702
109,2.755769045727663
110,2.3677458295608425
111,2.3630742275113312
112,2.285833122196141
115,2.030324585725728
116,2.355432863055531
118,2.5140238529896908
119,2.4077067440368793
121,2.325588203781603
124,2.6617167547337934
126,2.4839236115065484
128,2.0123543053806356
129,2.451571081805043
130,2.5326124898253553
131,2.211822900231097
132,2.236756036080754
133,2.65330038066003
134,2.4447580015728776
135,2.4074477767416025
137,2.3985320197169644
139,2.6195730213939785
140,2.168474393609615
141,2.0736874848477265
142,2.1021007125183093
144,2.5977238260123925
145,2.7808606841155683
146,1.8982203477233799
148,2.146688942766737
151,2.4570369939115277
152,2.081616696231239
153,2.4101536870176465
154,1.8561819051949109
155,1.8556026300279538
156,2.0027425645802945
159,1.9775047420462053
160,2.123748458029125
161,2.310256634820567
163,2.7754698633427624
167,2.599722459977198
168,2.481707249348902
169,2.0857018518787958
170,2.5747967770387183
171,2.780731042902173
173,2.4964712498755195
174,2.1253838043144833
175,2.300789896786325
176,1.8500001909728716
180,2.218997232149352
183,2.3166123317174305
184,2.146740432242099
185,2.146740432242099
187,2.51332643189077
188,2.1610992720229785
189,1.9854941265041304
190,2.1662315525608897
192,2.133986998919579
194,2.5006650452764765
196,2.109590594130407
197,2.0266341813054276
198,2.544489396000936
199,2.544489396000936
200,2.6575204071406806
204,2.7374992234196576
206,2.5145380139292706
207,2.5621303064673984
208,2.47490571276372
209,2.1948117776708767
211,2.5759781455480715
212,2.329097209672032
213,2.5532691480915064
216,2.5968367353127104
217,2.50655707020598
218,2.4642492069090873
219,2.4572123288170618
220,2.2631898811073636
221,2.4349151645359344
222,2.2913296368318505
224,2.120794986136629
225,2.576302884916268
228,2.5138666785597947
229,2.3989919529589083
230,2.582841921742563
231,2.3128900116012208
232,2.299659238461574
234,2.5653057282052143
235,2.585273079421208
236,2.397903827689311
237,2.405412324431081
238,2.8275532765894105
239,2.2562600818967797
240,2.3161540966203495
242,2.6110897027062463
243,2.495253291428473
244,2.4730728034879426
246,2.2306695414753337
247,2.0520410329224767
248,2.2336175203350157
249,2.4173913886722773
250,2.037010944195203
251,2.336327446676782
252,2.520768646881585
253,2.204348799787347
254,2.086810877443383
256,2.4621252666695237
258,2.1551681821733752
260,2.2538353830383064
262,2.2538744948838207
263,2.311108619769532
264,2.2077911106687225
265,2.1909768250975263
267,2.7295097682709226
268,2.3090113513288775
269,2.1794295416939904
271,2.377623924931516
273,2.458851175592374
274,2.2627287416084445
277,2.554612896482645
278,2.1870200252119183
279,2.143154416763678
280,2.541741123555338
281,2.5284306058835764
282,2.741788219764325
283,2.52617967142112
285,2.6834163491877034
286,2.579371693595698
287,2.1112384809987033
288,2.5886390049232513
289,2.5886390049232513
291,2.3163129597221612
292,2.3307790012449447
295,2.6001939758469157
296,2.6001939758469157
298,2.4461228851707384
299,2.4057313177961124
300,2.414589946224391
301,2.617164197735733
302,2.646602830101544
303,2.07635955951393
304,2.0079814967675618
306,2.3535678195571843
307,2.386007464948299
308,2.436693451438407
309,2.343301696262059
310,2.509705361392938
311,2.562388498019438
312,2.6114244586516744
313,2.365027830846593
315,2.4092096715779103
316,2.31373615192859
317,2.2421252116591575
320,2.3922769655140526
321,2.198081523526239
322,2.4090997495281314
324,2.4948173488087835
325,2.6914431286001457
326,2.447974733592108
328,2.4707330842764073
329,2.43380893170314
330,2.3856152861895263
332,2.3507075530581303
333,2.4033917276871897
336,2.3394566850332463
337,2.333157902637337
338,2.234281041299081
339,1.9932121639055675
342,2.652423993169991
344,2.0631350022723316
345,2.496882145165922
348,1.74910539421099
349,2.5148821465722464
352,2.1214561768103035
353,2.7003690336372257
356,2.311725359075283
357,2.7607457667564215
358,2.4755160368111215
360,2.2753886356407143
362,1.8837938134584655
364,2.630374934531472
366,2.76758964517774
367,2.538967027988759
368,1.9992767627667003
369,2.5582993645035104
370,2.69624567507836
371,2.76940838579565
372,2.5160723266128957
376,2.551842984535433
377,2.8121367863516036
378,2.683181266015748
379,2.569308782685682
380,2.092963290696006
381,2.5686061006824623
382,2.252446754618975
383,1.955670351398725
384,2.6366494640021303
386,2.4872410512545318
387,2.4694301982455804
388,2.4694301982455804
390,2.3268114367392747
